supplier_id,name,country,risk_score
SUP03139,Long-Mercer,India,47
SUP03140,"Blackburn, Hall and Floyd",China,48
SUP03141,"Pope, Chavez and Stanley",Japan,5
SUP03142,Robinson-Gonzalez,India,76
SUP03143,"Jones, Osborn and Morris",Germany,3
SUP03144,"Hansen, Bradley and Miller",Japan,43
SUP03145,George-Maldonado,China,47
SUP03146,Reyes Group,India,92
SUP03147,Graves-Sutton,India,8
SUP03148,Berry and Sons,Japan,28
SUP03149,Wang-Padilla,USA,31
SUP03150,"Carey, Davis and Mitchell",USA,37
SUP03151,Davis Group,India,66
SUP03152,Nguyen-Cox,Singapore,11
SUP03153,White Ltd,Germany,16
SUP03154,Bruce-Kelly,UK,48
SUP03155,Wilson Ltd,India,86
SUP03156,Carter-Reynolds,UK,96
SUP03157,Weber Inc,India,3
SUP03158,Sharp Inc,China,28
SUP03159,Greene LLC,India,41
SUP03160,Gonzalez Group,Germany,4
SUP03161,Wilson Inc,UK,20
SUP03162,"Williams, Larson and Thompson",Germany,13
SUP03163,Barr-Jones,USA,23
SUP03164,Briggs-Anderson,Japan,42
SUP03165,Bryant-Strickland,Japan,46
SUP03166,Evans-Cabrera,Japan,90
SUP03167,Holloway PLC,China,65
SUP03168,Morales-Mills,USA,32
SUP03169,"Green, Anderson and Gray",Singapore,23
SUP03170,"Morrison, Hill and Hall",Singapore,50
SUP03171,Miller-Evans,Singapore,23
SUP03172,Phillips Ltd,China,80
SUP03173,Mcknight Inc,USA,50
SUP03174,Andrews and Sons,UK,67
SUP03175,"Stephens, Carson and Lee",Germany,11
SUP03176,"Hill, Short and Garrett",Japan,17
SUP03177,Bullock LLC,China,91
SUP03178,"Watson, Rivera and Hansen",China,83
SUP03179,Carter Inc,India,4
SUP03180,Smith-Robbins,UK,62
SUP03181,"Sawyer, Mathews and Valencia",Germany,25
SUP03182,Edwards Ltd,Japan,31
SUP03183,Knapp-Rush,UK,74
SUP03184,Jenkins-Schwartz,Germany,44
SUP03185,Newton-Rojas,India,52
SUP03186,Nguyen PLC,Japan,42
SUP03187,Young-Gonzales,USA,96
SUP03188,Bates Inc,China,79
SUP03189,Miller Ltd,Germany,66
SUP03190,Roberts Inc,Germany,99
SUP03191,Reed Group,India,19
SUP03192,Chavez PLC,Singapore,95
SUP03193,Rodriguez-Jenkins,India,29
SUP03194,Wood-Hart,UK,75
SUP03195,Matthews Inc,China,79
SUP03196,Sanders-Allen,Germany,29
SUP03197,Hampton Ltd,Singapore,29
SUP03198,Mitchell-Farrell,Singapore,61
SUP03199,"Jackson, Hampton and Walker",China,79
SUP03200,"Cooper, Medina and Guerra",Singapore,82
SUP03201,Thompson LLC,USA,75
SUP03202,Ramos-Lee,Japan,35
SUP03203,Ferguson Group,USA,52
SUP03204,Spencer-Mcgrath,Singapore,35
SUP03205,"Hall, Mahoney and Martinez",Singapore,65
SUP03206,"Ward, Schultz and Nolan",Singapore,33
SUP03207,Edwards-Williams,Germany,93
SUP03208,Evans-Jones,USA,97
SUP03209,"Love, Stewart and Wilson",Japan,16
SUP03210,"Jordan, King and James",India,62
SUP03211,"Johnson, Lyons and Tyler",China,34
SUP03212,Marshall Inc,Japan,3
SUP03213,"Webster, Little and Flores",Japan,42
SUP03214,Deleon-Horton,Japan,22
SUP03215,Woods-Daniels,Singapore,72
SUP03216,"Patterson, Williams and Logan",Germany,52
SUP03217,Hughes Ltd,USA,77
SUP03218,Miller-Brown,China,52
SUP03219,Castaneda-Bauer,USA,39
SUP03220,"Hamilton, Henry and Jenkins",Singapore,76
SUP03221,Richardson LLC,Germany,27
SUP03222,"Burnett, Navarro and Mullins",Germany,81
SUP03223,"Browning, Walker and Harrison",Singapore,29
SUP03224,"Nash, Thomas and Dunn",UK,81
SUP03225,Wilson LLC,Singapore,95
SUP03226,"Collins, Barnett and Newman",China,58
SUP03227,"Meyer, Bailey and Russell",Singapore,31
SUP03228,Nash PLC,Germany,62
SUP03229,"Lewis, Clark and Malone",China,26
SUP03230,Dawson Inc,Japan,16
SUP03231,Bullock-Reynolds,Japan,30
SUP03232,Wilkinson Group,Germany,85
SUP03233,"Mcneil, Davis and Williams",Japan,53
SUP03234,Norman LLC,USA,76
SUP03235,Berry-Lewis,Japan,47
SUP03236,Williams-Peterson,USA,42
SUP03237,Bullock and Sons,Singapore,30
SUP03238,"Stafford, Long and Waller",Singapore,66
SUP03239,Miller-Perkins,China,38
SUP03240,Wilkerson-Lynch,UK,26
SUP03241,Smith Ltd,China,42
SUP03242,Dodson-Galvan,China,88
SUP03243,Cain-Pena,UK,17
SUP03244,Gordon Group,UK,6
SUP03245,"Reid, Day and Mayo",Singapore,11
SUP03246,Smith Group,USA,80
SUP03247,Sloan-Reed,UK,98
SUP03248,Dyer-Myers,UK,4
SUP03249,Johnson PLC,Germany,80
SUP03250,"Washington, Garcia and Thomas",China,86
SUP03251,Miller PLC,USA,6
SUP03252,Jackson-Weber,China,65
SUP03253,"Graham, Gilbert and Johnson",India,53
SUP03254,Lawrence-Hopkins,Germany,8
SUP03255,Robinson-Martinez,Japan,64
SUP03256,Chapman PLC,Singapore,5
SUP03257,"Wong, James and Foley",Japan,56
SUP03258,"Black, Morse and Avery",China,94
SUP03259,"Stone, Young and Gonzales",USA,94
SUP03260,"Douglas, Choi and Castaneda",China,47
SUP03261,Williams-Roberts,USA,83
SUP03262,Peterson Ltd,Germany,43
SUP03263,"Pruitt, Lopez and Roach",China,2
SUP03264,Grant and Sons,China,83
SUP03265,Sharp-Rodriguez,UK,61
SUP03266,"Ramos, Miller and Moore",Japan,88
SUP03267,"Lopez, Lopez and Johnson",Japan,2
SUP03268,Brown Ltd,India,37
SUP03269,Brandt-Stewart,Germany,85
SUP03270,"Smith, Graham and Brown",China,74
SUP03271,Weaver-Baxter,Singapore,22
SUP03272,"Jackson, Barker and Richards",UK,89
SUP03273,"Weber, Carter and Stafford",Japan,53
SUP03274,"Shaw, Hardin and Rivas",China,23
SUP03275,Alvarez-Jensen,USA,86
SUP03276,Barnett-Fletcher,Singapore,51
SUP03277,Heath PLC,USA,26
SUP03278,Robertson and Sons,UK,49
SUP03279,Chavez Ltd,India,72
SUP03280,Nichols-Bailey,Singapore,52
SUP03281,Hammond-Pineda,UK,13
SUP03282,"Poole, Pena and Hawkins",Germany,69
SUP03283,Cunningham-Lee,Germany,32
SUP03284,"Johnson, Short and Harris",UK,35
SUP03285,"White, Foster and Taylor",UK,62
SUP03286,Hunt LLC,India,85
SUP03287,Mcclure-Brown,Singapore,93
SUP03288,"Vasquez, Rogers and Williams",USA,83
SUP03289,Oliver-Perez,Singapore,20
SUP03290,Martin-Beasley,Japan,20
SUP03291,"Moore, Parker and Patel",USA,73
SUP03292,Nelson-Harris,USA,18
SUP03293,Joyce Group,USA,37
SUP03294,Collins-Vazquez,India,24
SUP03295,Sanders-Barrera,UK,82
SUP03296,Odom Ltd,USA,100
SUP03297,Douglas-Obrien,Singapore,97
SUP03298,Gibson-Salinas,UK,69
SUP03299,"Meyer, Briggs and Smith",Germany,3
SUP03300,Adams and Sons,India,22
SUP03301,Fowler-Williamson,UK,75
SUP03302,"Smith, Williams and Mcintyre",USA,75
SUP03303,Johnson PLC,India,4
SUP03304,"Mclaughlin, Brady and Reid",Japan,66
SUP03305,Mccann-Smith,Japan,28
SUP03306,Welch Inc,Japan,70
SUP03307,Knapp LLC,Singapore,56
SUP03308,"Rice, Rich and Newman",Japan,1
SUP03309,Hood-Golden,Germany,61
SUP03310,"Holmes, Maddox and Mckinney",Germany,7
SUP03311,"Miller, Bonilla and Jones",UK,71
SUP03312,Wright Ltd,China,74
SUP03313,Curtis-Garcia,Singapore,1
SUP03314,Austin LLC,China,97
SUP03315,"Bailey, Norris and Lee",USA,35
SUP03316,Johnson Group,Germany,14
SUP03317,Kline-Hicks,Germany,9
SUP03318,Cardenas-Diaz,China,30
SUP03319,Ramirez LLC,USA,80
SUP03320,Bryant-Mcbride,China,27
SUP03321,Ramirez-Boyer,UK,85
SUP03322,"Farmer, Thompson and Anderson",USA,77
SUP03323,Frye and Sons,China,32
SUP03324,"Byrd, Carter and George",UK,29
SUP03325,Lucas Group,Singapore,78
SUP03326,Johnston PLC,Singapore,1
SUP03327,Parrish and Sons,China,67
SUP03328,"Campos, Krause and Durham",Singapore,59
SUP03329,Patel Ltd,China,20
SUP03330,"Rose, Newman and Santiago",UK,15
SUP03331,"Hardy, Morgan and Crawford",Japan,89
SUP03332,Johnson Ltd,Singapore,59
SUP03333,"Johnson, Lopez and Terry",India,37
SUP03334,Diaz Ltd,Singapore,50
SUP03335,Smith-Moore,USA,73
SUP03336,Padilla-Peters,USA,79
SUP03337,Aguilar PLC,India,49
SUP03338,Thomas-Williams,UK,47
SUP03339,Green and Sons,Japan,66
SUP03340,"Hughes, Rhodes and Spencer",Germany,37
SUP03341,Harper PLC,UK,62
SUP03342,"Lewis, Walsh and Castillo",Japan,34
SUP03343,"Christian, Taylor and Collins",India,71
SUP03344,Gates Group,Singapore,56
SUP03345,Collins LLC,Japan,13
SUP03346,Mitchell Inc,UK,49
SUP03347,"Valdez, Wang and Lyons",Germany,20
SUP03348,Burns Ltd,India,38
SUP03349,Daniels-Ryan,Germany,2
SUP03350,Duncan Inc,China,50
SUP03351,Jacobs-Jacobs,Germany,41
SUP03352,Fisher PLC,UK,18
SUP03353,Martin-Andrews,China,92
SUP03354,Martinez-Keith,Germany,64
SUP03355,Mcpherson-Bell,Germany,57
SUP03356,Kennedy-Rivera,USA,62
SUP03357,Hill PLC,India,76
SUP03358,Perry-Adams,India,88
SUP03359,Mckenzie Ltd,USA,86
SUP03360,Drake-Hill,India,19
SUP03361,Yang PLC,Singapore,93
SUP03362,Moore-Kelly,China,50
SUP03363,Jensen Group,Singapore,54
SUP03364,Werner Inc,India,96
SUP03365,Guzman-Griffin,China,31
SUP03366,Salinas Ltd,Japan,71
SUP03367,Saunders and Sons,Japan,62
SUP03368,Rogers and Sons,UK,40
SUP03369,"Johns, Cook and Long",Germany,50
SUP03370,Watson and Sons,Germany,73
SUP03371,Blanchard PLC,China,55
SUP03372,Perez Inc,India,23
SUP03373,David-Whitney,Germany,26
SUP03374,Munoz LLC,UK,27
SUP03375,Blake Group,UK,38
SUP03376,Baker Inc,Singapore,42
SUP03377,"Parks, Floyd and Bates",UK,98
SUP03378,Tucker-Chung,UK,47
SUP03379,Brown-Garrett,Germany,30
SUP03380,Aguilar Group,Japan,12
SUP03381,"Bowman, Aguilar and Martin",China,98
SUP03382,Zamora-Williams,Germany,3
SUP03383,"Todd, Craig and Carney",Germany,49
SUP03384,Jackson PLC,India,9
SUP03385,Herman-Stanton,USA,80
SUP03386,Baker-Golden,UK,90
SUP03387,"Lyons, Cox and Montoya",Germany,23
SUP03388,Harper PLC,China,34
SUP03389,"Riddle, Simmons and Brown",China,70
SUP03390,"Young, Wallace and Robinson",Japan,35
SUP03391,"Mccoy, Evans and Foster",UK,10
SUP03392,Sanders Ltd,India,13
SUP03393,"Mendez, Fisher and Martinez",USA,62
SUP03394,Molina-Short,India,3
SUP03395,"Allen, Ortiz and Anthony",Germany,77
SUP03396,"Ryan, Hardy and Moody",UK,31
SUP03397,"Martin, David and Taylor",UK,50
SUP03398,"Henderson, White and Patton",Japan,14
SUP03399,Webb-Wolfe,China,47
SUP03400,"Gray, Lopez and Stephenson",Singapore,78
SUP03401,Houston Inc,Singapore,66
SUP03402,Nguyen-Dawson,China,21
SUP03403,Shaw LLC,Germany,76
SUP03404,Ramos Inc,Japan,48
SUP03405,Marsh-Powell,Germany,56
SUP03406,Murphy-Gallagher,India,92
SUP03407,Hamilton-Perez,India,30
SUP03408,Thomas LLC,Japan,78
SUP03409,"Quinn, Berry and Morse",India,47
SUP03410,Robinson-Brown,China,55
SUP03411,"Garcia, Spears and Perez",Singapore,13
SUP03412,Martinez Ltd,Japan,84
SUP03413,"Williams, Caldwell and Francis",USA,49
SUP03414,Kelley-Gay,Singapore,50
SUP03415,Golden-Walker,India,99
SUP03416,Perez-Carter,Germany,23
SUP03417,Stafford-Austin,UK,84
SUP03418,"Warren, Flores and Salas",India,12
SUP03419,Jenkins Ltd,Japan,96
SUP03420,Garcia Ltd,Singapore,34
SUP03421,Gilbert PLC,UK,69
SUP03422,Williams-Brandt,Germany,75
SUP03423,"Lee, Johnston and Anderson",Singapore,3
SUP03424,"Davila, Chavez and Robinson",Germany,84
SUP03425,Moore and Sons,India,65
SUP03426,"Lewis, Hanna and Arnold",Japan,34
SUP03427,"Logan, Padilla and Rodriguez",Singapore,1
SUP03428,"Murray, Dalton and Knight",UK,17
SUP03429,"King, Smith and Everett",Japan,9
SUP03430,Christian and Sons,USA,42
SUP03431,"Walter, Simpson and Carter",Singapore,3
SUP03432,Mullen-Lawrence,Singapore,23
SUP03433,Ortiz-Patterson,Japan,28
SUP03434,Dean and Sons,India,22
SUP03435,Scott LLC,India,80
SUP03436,Baker-Alexander,India,7
SUP03437,Rodriguez Ltd,Singapore,23
SUP03438,"Fletcher, Zuniga and Baker",USA,74
SUP03439,"Woods, Hawkins and Nicholson",India,94
SUP03440,"Wallace, Miller and Monroe",Germany,31
SUP03441,Gregory PLC,China,81
SUP03442,Townsend Group,UK,90
SUP03443,"Webb, Romero and Davis",India,93
SUP03444,Hall LLC,UK,7
SUP03445,"Rivera, Johnson and Massey",USA,39
SUP03446,Scott Ltd,Singapore,80
SUP03447,Bowers-Mcintosh,Japan,54
SUP03448,"Harris, Hopkins and Serrano",USA,78
SUP03449,Carlson Ltd,Germany,40
SUP03450,"Francis, Thomas and Garcia",USA,18
SUP03451,Clark PLC,UK,49
SUP03452,Alvarez Ltd,Germany,47
SUP03453,Mccarty-Herrera,China,76
SUP03454,Lopez PLC,Japan,11
SUP03455,"Lara, Doyle and Harrison",India,18
SUP03456,Smith and Sons,India,95
SUP03457,"Foster, Leonard and Atkinson",Japan,27
SUP03458,"Garcia, Peters and Bennett",China,40
SUP03459,"Melendez, Mason and Gomez",Germany,85
SUP03460,"Cook, Walton and Davis",Germany,85
SUP03461,Frazier Group,UK,24
SUP03462,Scott Inc,Germany,71
SUP03463,Carter and Sons,Germany,80
SUP03464,Sweeney Ltd,Japan,19
SUP03465,Malone and Sons,USA,71
SUP03466,Suarez-Webb,Germany,79
SUP03467,Williams LLC,UK,86
SUP03468,Clark-Lee,UK,35
SUP03469,Holden Group,China,31
SUP03470,Lee-Church,USA,55
SUP03471,Patterson-Cohen,Singapore,77
SUP03472,Cannon LLC,Japan,32
SUP03473,"Lawrence, Howell and Fisher",India,77
SUP03474,Allen and Sons,USA,95
SUP03475,Roberts-Davis,India,26
SUP03476,"Patterson, White and Walter",India,31
SUP03477,Flynn and Sons,Japan,98
SUP03478,Martinez LLC,Japan,98
SUP03479,Jones-Ramirez,UK,48
SUP03480,Lee Group,Singapore,99
SUP03481,"Rivera, Johnson and Robinson",India,23
SUP03482,"Hines, Barker and Buchanan",India,89
SUP03483,"Garcia, Johnson and Lewis",China,76
SUP03484,"Moreno, Miller and Meyer",USA,72
SUP03485,Marks Group,USA,59
SUP03486,Benton-May,India,53
SUP03487,"Williams, Huber and Harris",USA,23
SUP03488,"Cruz, Craig and Miller",China,15
SUP03489,Steele PLC,UK,76
SUP03490,Davis-Lewis,Japan,24
SUP03491,"Smith, Coleman and Henry",Singapore,80
SUP03492,"Roberts, Conley and York",India,93
SUP03493,Trevino-Sanchez,India,27
SUP03494,"Thompson, Castro and Hill",Japan,25
SUP03495,Moore and Sons,USA,21
SUP03496,"Hall, Simpson and Bailey",China,87
SUP03497,Young LLC,Germany,58
SUP03498,"White, Green and Blanchard",USA,56
SUP03499,Lawson PLC,China,97
SUP03500,Warren-Wong,Japan,16
SUP03501,Yang-Bennett,Germany,4
SUP03502,"Roberts, Peck and French",Japan,53
SUP03503,"Deleon, Rice and Ortega",India,48
SUP03504,Fernandez-Martin,UK,49
SUP03505,Haley-Nichols,UK,100
SUP03506,"Neal, Wilkinson and Rogers",USA,40
SUP03507,"Roberts, Bishop and Davis",Germany,68
SUP03508,Lee PLC,USA,74
SUP03509,Bailey Ltd,China,92
SUP03510,"Lucas, Raymond and Johnson",UK,92
SUP03511,Jones Ltd,UK,79
SUP03512,Brock PLC,India,3
SUP03513,"Lawrence, Smith and Hines",UK,72
SUP03514,"Fry, Salas and Harvey",Singapore,16
SUP03515,"Russell, Foster and Gibbs",Japan,41
SUP03516,"Weiss, Atkinson and Lee",Germany,81
SUP03517,Edwards Inc,India,74
SUP03518,Ferguson-Nguyen,Japan,35
SUP03519,"Leonard, Patterson and Ward",Germany,48
SUP03520,French Inc,Singapore,32
SUP03521,Pierce PLC,Singapore,100
SUP03522,Lewis Ltd,USA,27
SUP03523,Parker Inc,UK,25
SUP03524,"Thomas, Hill and Gould",India,30
SUP03525,Waters Inc,Japan,87
SUP03526,"Wang, Flores and Sanchez",USA,47
SUP03527,"Wright, Foley and Thomas",Germany,11
SUP03528,"Black, Rodriguez and Jenkins",Japan,45
SUP03529,Keller Group,India,21
SUP03530,Young Ltd,USA,98
SUP03531,Brown-Collins,USA,84
SUP03532,Smith-Patterson,Japan,42
SUP03533,Collins-Bennett,China,55
SUP03534,"Terry, Jones and Roberts",USA,89
SUP03535,"Francis, Montgomery and Murphy",Japan,38
SUP03536,Chapman LLC,Japan,50
SUP03537,Wright Group,Germany,57
SUP03538,"Thomas, Clark and Luna",Japan,66
SUP03539,Thompson and Sons,USA,100
SUP03540,"Campos, Johnson and Roberts",Germany,73
SUP03541,Livingston Inc,China,70
SUP03542,Nguyen-Huynh,China,84
SUP03543,"Adams, Lee and Davis",Singapore,56
SUP03544,Walker Ltd,USA,48
SUP03545,Cruz Inc,USA,41
SUP03546,Turner-Mccormick,China,67
SUP03547,Watson Inc,China,32
SUP03548,Hamilton Ltd,UK,2
SUP03549,Ford-Maxwell,Japan,45
SUP03550,Jimenez Inc,UK,93
SUP03551,Ibarra-Williamson,India,23
SUP03552,Freeman-Barrett,Japan,53
SUP03553,Harrison Ltd,UK,3
SUP03554,"Odonnell, Powell and Martin",Singapore,54
SUP03555,"Fisher, Marshall and Lee",UK,40
SUP03556,"Diaz, Murray and Sharp",USA,67
SUP03557,"Simpson, Mccormick and Wallace",Singapore,23
SUP03558,"White, Lewis and Roberts",China,87
SUP03559,Dillon-Garcia,Japan,73
SUP03560,Ray-Torres,Singapore,73
SUP03561,Lowery and Sons,India,54
SUP03562,Hobbs and Sons,Singapore,39
SUP03563,"Ross, Fitzpatrick and Green",Japan,55
SUP03564,Lee Inc,India,28
SUP03565,Mcknight PLC,Singapore,88
SUP03566,Cole-Brewer,Japan,22
SUP03567,"Martinez, Gray and Mendoza",USA,99
SUP03568,Small LLC,USA,63
SUP03569,"Santiago, Malone and Young",USA,81
SUP03570,"Frederick, Mcgrath and Reynolds",USA,8
SUP03571,Welch-Snyder,China,25
SUP03572,"White, Keller and Jones",China,7
SUP03573,Moore LLC,USA,75
SUP03574,Christensen Inc,Japan,86
SUP03575,Miller PLC,USA,34
SUP03576,"Perez, Smith and Greene",China,5
SUP03577,Ward Inc,UK,61
SUP03578,"Ford, Dixon and Graham",Singapore,84
SUP03579,York Ltd,USA,33
SUP03580,Wilson-Atkinson,Singapore,54
SUP03581,"Conner, Bailey and Allen",USA,15
SUP03582,"Duke, Hughes and Harris",India,62
SUP03583,Richards-Diaz,UK,47
SUP03584,Ramirez LLC,UK,42
SUP03585,Carter and Sons,USA,36
SUP03586,Bowen-Freeman,Germany,20
SUP03587,Ortega-Benson,India,12
SUP03588,Blevins Inc,Japan,52
SUP03589,"Morris, Roberts and Flores",India,63
SUP03590,Sanchez-Fox,India,13
SUP03591,Adams LLC,India,1
SUP03592,Crawford-Newman,China,5
SUP03593,"Peters, Moran and Brown",UK,29
SUP03594,Taylor-Williams,China,23
SUP03595,Flores-French,UK,70
SUP03596,Hendricks Group,China,40
SUP03597,Strong PLC,Singapore,48
SUP03598,"Kelly, Brown and Rogers",USA,74
SUP03599,Ramirez-Henderson,India,63
SUP03600,Vang-Davis,Germany,96
SUP03601,Gutierrez and Sons,Japan,26
SUP03602,"Mendoza, Suarez and Ruiz",USA,58
SUP03603,Smith-Adams,UK,30
SUP03604,Garcia PLC,UK,69
SUP03605,Holden LLC,China,38
SUP03606,Porter-Erickson,Japan,53
SUP03607,Adams and Sons,China,99
SUP03608,Baker PLC,Japan,63
SUP03609,Dixon Group,USA,73
SUP03610,"Manning, Jimenez and Moyer",Singapore,1
SUP03611,Roth-Smith,UK,84
SUP03612,"Williams, Carter and Lin",Singapore,68
SUP03613,"Allen, Edwards and Davis",Singapore,60
SUP03614,"Sheppard, Clark and Howard",China,82
SUP03615,"Thomas, Lane and Fowler",USA,62
SUP03616,Cox-Davis,China,65
SUP03617,Murillo and Sons,Singapore,19
SUP03618,Long Inc,Japan,49
SUP03619,Castaneda-Hobbs,Japan,57
SUP03620,Montoya Group,Singapore,86
SUP03621,"Smith, Sanders and Myers",USA,92
SUP03622,Golden-Parker,China,57
SUP03623,"Miller, Wright and Cross",India,15
SUP03624,Stevens-Dodson,Germany,31
SUP03625,Baldwin-Murray,USA,89
SUP03626,"Taylor, Shelton and Kaufman",Germany,85
SUP03627,"Smith, Hall and Howell",Germany,22
SUP03628,Santiago Group,Singapore,98
SUP03629,Perez-Lucas,China,45
SUP03630,Gallagher PLC,Germany,36
SUP03631,Wheeler PLC,India,56
SUP03632,Ross-Hart,India,62
SUP03633,"Mckenzie, Roberson and Williams",Japan,34
SUP03634,Stokes-Lewis,China,49
SUP03635,"Jensen, Conrad and Nelson",China,77
SUP03636,"Rhodes, Lewis and Underwood",USA,64
SUP03637,Henry-Blake,Singapore,16
SUP03638,Welch LLC,USA,69
SUP03639,Carter-Miller,Germany,13
SUP03640,Bennett-Jenkins,Japan,32
SUP03641,"Frederick, Lopez and Roberts",India,71
SUP03642,Acosta-Lewis,UK,45
SUP03643,Gutierrez Group,USA,12
SUP03644,"Smith, Thomas and Jenkins",China,88
SUP03645,Bailey LLC,UK,92
SUP03646,Johnson Ltd,India,42
SUP03647,Moreno Inc,Singapore,76
SUP03648,Stevenson-Delgado,Japan,57
SUP03649,Adams-Brown,Singapore,34
SUP03650,"Ingram, Norman and Jenkins",USA,84
SUP03651,Gonzalez Group,China,98
SUP03652,Graham LLC,USA,66
SUP03653,"Thomas, Lambert and Rivera",China,47
SUP03654,Kim Inc,China,93
SUP03655,Tucker-Thomas,China,32
SUP03656,Rivera and Sons,Singapore,82
SUP03657,Porter Ltd,USA,47
SUP03658,Davis-Savage,Germany,16
SUP03659,Lawrence-Chavez,Singapore,19
SUP03660,"Beasley, Simmons and Smith",Germany,96
SUP03661,Rodriguez-Patterson,Germany,3
SUP03662,Navarro-Barnes,China,36
SUP03663,Nelson Ltd,Japan,56
SUP03664,Hall-Peters,Germany,5
SUP03665,Hooper-Rivas,USA,46
SUP03666,Hoover LLC,China,92
SUP03667,Simmons PLC,Singapore,74
SUP03668,Jimenez Inc,Japan,17
SUP03669,White Ltd,UK,72
SUP03670,"Meyers, Oliver and Smith",India,56
SUP03671,"Hudson, Dean and Ellison",India,48
SUP03672,Lee-Sullivan,Germany,93
SUP03673,"Banks, Bowman and Howard",UK,75
SUP03674,Rogers-Mullen,China,34
SUP03675,Hill-Knight,UK,44
SUP03676,Edwards and Sons,Japan,71
SUP03677,Cunningham Ltd,India,64
SUP03678,"Russell, Smith and Floyd",Japan,86
SUP03679,Wagner-Anderson,China,55
SUP03680,Villanueva and Sons,China,60
SUP03681,Contreras-Diaz,USA,90
SUP03682,Stewart-Mason,Japan,65
SUP03683,Rangel-Morris,Japan,81
SUP03684,"Rich, Davis and Crane",China,31
SUP03685,Stewart LLC,UK,6
SUP03686,Lloyd and Sons,Germany,12
SUP03687,Goodman-Wright,UK,83
SUP03688,Dickson Ltd,UK,42
SUP03689,Fitzpatrick Group,Germany,82
SUP03690,Pena-Williams,Singapore,21
SUP03691,Rivera and Sons,China,28
SUP03692,"Hernandez, White and Anderson",UK,34
SUP03693,"Cobb, Douglas and Reid",UK,97
SUP03694,Stewart-Doyle,India,91
SUP03695,Ortega PLC,USA,74
SUP03696,Duran-Wilson,Germany,2
SUP03697,Lane Group,India,88
SUP03698,"Cunningham, Jones and Phillips",Germany,54
SUP03699,Armstrong-Mahoney,USA,87
SUP03700,"Mann, Ortiz and Morse",USA,20
SUP03701,Smith-Flynn,Germany,59
SUP03702,Robertson Inc,Japan,7
SUP03703,Bell and Sons,UK,100
SUP03704,Baker-Wells,USA,25
SUP03705,Nelson Ltd,India,74
SUP03706,"Brown, Lowe and Miller",USA,25
SUP03707,"Foster, Bishop and Miller",UK,5
SUP03708,Robinson-Blankenship,Japan,7
SUP03709,Melendez Inc,Singapore,52
SUP03710,Hill Inc,USA,24
SUP03711,Cline-Clarke,Japan,4
SUP03712,"Johnson, Bowman and Perkins",Japan,77
SUP03713,Noble PLC,USA,43
SUP03714,"King, Torres and Noble",Japan,82
SUP03715,Jimenez Ltd,USA,37
SUP03716,Wright-Jones,USA,58
SUP03717,Page-York,India,2
SUP03718,Ford-Graham,China,10
SUP03719,Hernandez Inc,USA,14
SUP03720,"Fletcher, Dougherty and Brennan",Japan,72
SUP03721,Nunez LLC,China,22
SUP03722,Russo Group,Germany,100
SUP03723,Garcia-Roberts,India,97
SUP03724,Castro-Kelley,Japan,12
SUP03725,"Wall, Miller and Norris",UK,79
SUP03726,Cunningham PLC,USA,90
SUP03727,Day-Acosta,Singapore,43
SUP03728,Faulkner and Sons,Singapore,30
SUP03729,Austin Group,USA,31
SUP03730,Duncan-Dyer,Germany,39
SUP03731,Sanchez Group,Singapore,16
SUP03732,Martin LLC,USA,77
SUP03733,Little and Sons,India,60
SUP03734,"Roy, Frank and Ferguson",India,83
SUP03735,"Sullivan, Bowers and Beck",Japan,4
SUP03736,"Lewis, Chandler and Smith",Germany,88
SUP03737,"Rowe, Green and Chang",Germany,9
SUP03738,"Waters, Higgins and Moore",Japan,39
SUP03739,Stone-Rodriguez,India,47
SUP03740,Hurley-Howard,China,37
SUP03741,Wood PLC,UK,54
SUP03742,"Ryan, Moyer and Stone",UK,91
SUP03743,"Greene, Smith and Johnson",Singapore,69
SUP03744,"Lloyd, Brown and Sanchez",Japan,9
SUP03745,"Padilla, Petersen and Wilson",USA,24
SUP03746,"Parker, Delgado and Klein",Germany,57
SUP03747,Barnes Inc,India,28
SUP03748,Garcia Ltd,Singapore,6
SUP03749,Gardner and Sons,UK,16
SUP03750,Patel-Bailey,Germany,44
SUP03751,"Woods, Frazier and Shepherd",China,64
SUP03752,Gonzalez-Kelley,Singapore,23
