sku,product,current_stock,reorder_point
SKU04878,Product-4878,3700,506
SKU04879,Product-4879,9791,170
SKU04880,Product-4880,8678,885
SKU04881,Product-4881,6356,1416
SKU04882,Product-4882,235,1798
SKU04883,Product-4883,1848,220
SKU04884,Product-4884,9092,1901
SKU04885,Product-4885,5332,339
SKU04886,Product-4886,1614,1700
SKU04887,Product-4887,8674,1103
SKU04888,Product-4888,8168,421
SKU04889,Product-4889,4414,1559
SKU04890,Product-4890,6181,1168
SKU04891,Product-4891,1179,580
SKU04892,Product-4892,7150,1797
SKU04893,Product-4893,6781,957
SKU04894,Product-4894,1823,1964
SKU04895,Product-4895,8418,1016
SKU04896,Product-4896,2294,1256
SKU04897,Product-4897,4216,749
SKU04898,Product-4898,772,1234
SKU04899,Product-4899,8500,885
SKU04900,Product-4900,7944,1493
SKU04901,Product-4901,7637,1578
SKU04902,Product-4902,934,1803
SKU04903,Product-4903,7204,503
SKU04904,Product-4904,6002,1850
SKU04905,Product-4905,1879,1125
SKU04906,Product-4906,1444,959
SKU04907,Product-4907,7736,1002
SKU04908,Product-4908,2479,172
SKU04909,Product-4909,3922,80
SKU04910,Product-4910,5526,1116
SKU04911,Product-4911,5957,1146
SKU04912,Product-4912,7299,1521
SKU04913,Product-4913,4723,300
SKU04914,Product-4914,400,999
SKU04915,Product-4915,3498,1936
SKU04916,Product-4916,4664,684
SKU04917,Product-4917,5477,703
SKU04918,Product-4918,2858,149
SKU04919,Product-4919,408,1702
SKU04920,Product-4920,1630,1862
SKU04921,Product-4921,4705,252
SKU04922,Product-4922,9691,1585
SKU04923,Product-4923,8398,1867
SKU04924,Product-4924,2592,61
SKU04925,Product-4925,7496,774
SKU04926,Product-4926,5402,922
SKU04927,Product-4927,4301,617
SKU04928,Product-4928,10,960
SKU04929,Product-4929,4309,1348
SKU04930,Product-4930,9451,1573
SKU04931,Product-4931,4919,939
SKU04932,Product-4932,274,939
SKU04933,Product-4933,2451,1748
SKU04934,Product-4934,3320,1128
SKU04935,Product-4935,6874,1275
SKU04936,Product-4936,2218,941
SKU04937,Product-4937,4945,1055
SKU04938,Product-4938,181,939
SKU04939,Product-4939,4997,1723
SKU04940,Product-4940,9543,359
SKU04941,Product-4941,7791,210
SKU04942,Product-4942,4794,1414
SKU04943,Product-4943,6195,791
SKU04944,Product-4944,9038,422
SKU04945,Product-4945,9418,1506
SKU04946,Product-4946,9575,1132
SKU04947,Product-4947,6071,928
SKU04948,Product-4948,2344,772
SKU04949,Product-4949,3434,1133
SKU04950,Product-4950,284,389
SKU04951,Product-4951,9464,1456
SKU04952,Product-4952,346,877
SKU04953,Product-4953,5732,1663
SKU04954,Product-4954,503,247
SKU04955,Product-4955,9433,1298
SKU04956,Product-4956,9743,1514
SKU04957,Product-4957,4911,1682
SKU04958,Product-4958,23,1590
SKU04959,Product-4959,3151,1733
SKU04960,Product-4960,5212,1348
SKU04961,Product-4961,5804,1889
SKU04962,Product-4962,8450,143
SKU04963,Product-4963,1382,312
SKU04964,Product-4964,5989,1938
SKU04965,Product-4965,6725,290
SKU04966,Product-4966,386,883
SKU04967,Product-4967,6614,346
SKU04968,Product-4968,274,1119
SKU04969,Product-4969,5731,300
SKU04970,Product-4970,3228,1078
SKU04971,Product-4971,2363,723
SKU04972,Product-4972,9304,1711
SKU04973,Product-4973,4888,682
SKU04974,Product-4974,7166,617
SKU04975,Product-4975,5530,1512
SKU04976,Product-4976,8410,561
SKU04977,Product-4977,2621,75
SKU04978,Product-4978,7109,1971
SKU04979,Product-4979,5150,1061
SKU04980,Product-4980,7940,975
SKU04981,Product-4981,1555,1553
SKU04982,Product-4982,8358,1743
SKU04983,Product-4983,8579,261
SKU04984,Product-4984,9516,1218
SKU04985,Product-4985,1122,1884
SKU04986,Product-4986,1231,443
SKU04987,Product-4987,3442,921
SKU04988,Product-4988,3291,452
SKU04989,Product-4989,5814,1957
SKU04990,Product-4990,7264,95
SKU04991,Product-4991,6934,96
SKU04992,Product-4992,8115,1193
SKU04993,Product-4993,2501,562
SKU04994,Product-4994,8528,1303
SKU04995,Product-4995,7339,1103
SKU04996,Product-4996,7060,324
SKU04997,Product-4997,424,55
SKU04998,Product-4998,3554,150
SKU04999,Product-4999,6115,659
SKU05000,Product-5000,4094,1843
